Date:,9/13/2023,,,,,,,,
Time:,7:50 PM,,,,,,,,
Summary Notes:,half sphere,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data Timestamp,q,V_ref,Alpha,NF/SF,AF/AF2,PM/YM,P,Orientation,Notes
[yyyymmdd hh:mm:ss.sss],[psf],[mph],[deg],[lbf],[lbf],[in-lbf],[inH2O],,
20230913 19:49:58.578,2.1,29,-0.1,0.01,0.04,-0.03,0,Normal,
20230913 19:49:58.593,2,28,-0.1,0,0.06,-0.04,0,Normal,
20230913 19:49:58.609,2.2,29,-0.1,-0.03,0.05,-0.06,0,Normal,
20230913 19:49:58.625,2.3,30,-0.1,0.03,0.04,-0.06,0,Normal,
20230913 19:49:58.640,2.2,29,-0.1,0.01,0.05,-0.07,0,Normal,
20230913 19:49:58.656,2.1,29,-0.1,-0.01,0.05,-0.07,0,Normal,
20230913 19:49:58.671,2.2,29,-0.1,0.01,0.05,0,0,Normal,
20230913 19:49:58.687,2.2,29,-0.1,-0.03,0.06,-0.06,0,Normal,
20230913 19:49:58.703,2.1,28,-0.1,0.01,0.04,0,0,Normal,
20230913 19:49:58.718,2.2,30,-0.1,0.02,0.05,-0.05,0,Normal,
20230913 19:49:58.734,2.3,30,-0.1,-0.01,0.04,-0.01,0,Normal,
20230913 19:49:58.750,2.4,30,-0.1,-0.01,0.05,-0.05,0,Normal,
20230913 19:49:58.765,2.3,30,-0.1,0,0.06,-0.04,0,Normal,
20230913 19:49:58.781,2.2,29,-0.1,-0.01,0.04,-0.06,0,Normal,
20230913 19:49:58.812,2.2,30,-0.1,-0.01,0.05,-0.02,0,Normal,
20230913 19:49:58.828,2.3,30,-0.1,0,0.04,-0.01,0,Normal,
20230913 19:49:58.843,2.2,30,-0.1,0,0.04,-0.05,0,Normal,
20230913 19:49:58.859,2.4,31,-0.1,0.01,0.06,-0.04,0,Normal,
20230913 19:49:58.875,2.4,30,-0.1,0,0.04,-0.03,0,Normal,
20230913 19:49:58.890,2.1,29,-0.1,-0.02,0.05,-0.06,0,Normal,
20230913 19:49:58.906,2.4,30,-0.1,-0.01,0.04,-0.04,0,Normal,
20230913 19:49:58.921,2.3,30,-0.1,0,0.04,-0.01,0,Normal,
20230913 19:49:58.937,2.3,30,-0.1,-0.02,0.04,-0.05,0,Normal,
20230913 19:49:58.953,2.5,31,-0.1,-0.01,0.05,-0.05,0,Normal,
20230913 19:49:58.968,2.3,30,-0.1,0.02,0.05,-0.02,0,Normal,
20230913 19:49:58.984,2.4,31,-0.1,-0.02,0.05,-0.06,0,Normal,
20230913 19:49:59.000,2.4,30,-0.1,-0.01,0.04,-0.05,0,Normal,
20230913 19:49:59.015,2.4,31,-0.1,0,0.05,-0.01,0,Normal,
20230913 19:49:59.031,2.5,31,-0.1,-0.01,0.05,-0.06,0,Normal,
20230913 19:49:59.046,2.4,30,-0.1,-0.02,0.05,-0.06,0,Normal,
20230913 19:49:59.078,2.5,31,-0.1,0,0.06,-0.06,0,Normal,
20230913 19:49:59.093,2.5,31,-0.1,0.01,0.06,-0.03,0,Normal,
20230913 19:49:59.109,2.5,31,-0.1,-0.01,0.05,-0.07,0,Normal,
20230913 19:49:59.125,2.6,32,-0.1,-0.02,0.05,-0.03,0,Normal,
20230913 19:49:59.140,2.5,31,-0.1,-0.01,0.04,-0.03,0,Normal,
20230913 19:49:59.156,2.4,31,-0.1,-0.04,0.03,-0.09,0,Normal,
20230913 19:49:59.171,2.6,32,-0.1,0,0.04,-0.05,0,Normal,
20230913 19:49:59.187,2.6,32,-0.1,-0.01,0.05,-0.08,0,Normal,
20230913 19:49:59.203,2.3,30,-0.1,-0.03,0.05,-0.07,0,Normal,
20230913 19:49:59.218,2.5,31,-0.1,0,0.05,-0.08,0,Normal,
20230913 19:49:59.234,2.7,33,-0.1,-0.01,0.05,-0.04,0,Normal,
20230913 19:49:59.250,2.6,32,-0.1,-0.03,0.05,-0.07,0,Normal,
20230913 19:49:59.265,2.4,31,-0.1,0.01,0.05,-0.04,0,Normal,
20230913 19:49:59.281,2.8,33,-0.1,0.01,0.03,-0.04,0,Normal,
20230913 19:49:59.296,2.5,31,-0.1,-0.04,0.05,-0.09,0,Normal,
20230913 19:49:59.312,2.5,31,-0.1,-0.01,0.05,-0.06,0,Normal,
20230913 19:49:59.343,2.8,33,-0.1,-0.01,0.05,-0.04,0,Normal,
20230913 19:49:59.359,2.5,31,-0.1,-0.02,0.06,-0.04,0,Normal,
20230913 19:49:59.375,2.6,32,-0.1,-0.02,0.05,-0.04,0,Normal,
20230913 19:49:59.390,2.7,33,-0.1,0,0.05,-0.04,0,Normal,
20230913 19:49:59.406,2.6,32,-0.1,-0.03,0.05,-0.05,0,Normal,
20230913 19:49:59.421,2.6,32,-0.1,-0.01,0.05,-0.07,0,Normal,
20230913 19:49:59.437,2.8,33,-0.1,-0.02,0.05,-0.07,0,Normal,
20230913 19:49:59.453,2.7,33,-0.1,0,0.06,-0.08,0,Normal,
20230913 19:49:59.468,2.6,32,-0.1,-0.03,0.05,-0.05,0,Normal,
20230913 19:49:59.484,2.7,33,-0.1,-0.03,0.06,-0.04,0,Normal,
20230913 19:49:59.500,2.7,32,-0.1,-0.03,0.05,-0.05,0,Normal,
20230913 19:49:59.515,2.7,32,-0.1,-0.02,0.04,-0.06,0,Normal,
20230913 19:49:59.531,2.8,33,-0.1,-0.01,0.06,-0.05,0,Normal,
20230913 19:49:59.546,2.9,34,-0.1,-0.03,0.06,-0.08,0,Normal,
20230913 19:49:59.562,2.7,33,-0.1,-0.03,0.06,-0.04,0,Normal,
20230913 19:49:59.593,2.9,34,-0.1,-0.04,0.05,-0.04,0,Normal,
20230913 19:49:59.609,3,34,-0.1,-0.02,0.05,-0.05,0,Normal,
20230913 19:49:59.625,2.7,33,-0.1,-0.03,0.06,-0.05,0,Normal,
20230913 19:49:59.640,2.9,34,-0.1,-0.03,0.05,-0.08,0,Normal,
20230913 19:49:59.656,3,34,-0.1,-0.01,0.06,-0.05,0,Normal,
20230913 19:49:59.671,2.8,33,-0.1,0,0.06,-0.1,0,Normal,
20230913 19:49:59.687,2.8,33,-0.1,0.01,0.07,-0.05,0,Normal,
20230913 19:49:59.703,3,34,-0.1,0.01,0.04,-0.05,0,Normal,
20230913 19:49:59.718,3.1,35,-0.1,0,0.05,-0.04,0,Normal,
20230913 19:49:59.734,2.8,33,-0.1,-0.03,0.05,-0.1,0,Normal,
20230913 19:49:59.750,2.9,34,-0.1,-0.02,0.05,-0.04,0,Normal,
20230913 19:49:59.765,2.9,34,-0.1,-0.02,0.06,-0.05,0,Normal,
20230913 19:49:59.781,2.9,34,-0.1,0.02,0.05,-0.01,0,Normal,
20230913 19:49:59.796,2.9,34,-0.1,-0.01,0.05,-0.07,0,Normal,
20230913 19:49:59.812,3,35,-0.1,-0.04,0.07,-0.05,0,Normal,
20230913 19:49:59.828,3,34,-0.1,-0.01,0.04,-0.05,0,Normal,
20230913 19:49:59.859,2.8,33,-0.1,-0.02,0.05,-0.07,0,Normal,
20230913 19:49:59.875,3.1,35,-0.1,-0.02,0.05,-0.09,0,Normal,
20230913 19:49:59.890,3.1,35,-0.1,0,0.06,-0.05,0,Normal,
20230913 19:49:59.906,2.8,33,-0.1,0.01,0.05,-0.03,0,Normal,
20230913 19:49:59.921,3.1,35,-0.1,0,0.06,-0.07,0,Normal,
20230913 19:49:59.937,3.2,35,-0.1,-0.03,0.06,-0.04,0,Normal,
20230913 19:49:59.953,2.9,34,-0.1,-0.03,0.05,-0.05,0,Normal,
20230913 19:49:59.968,3.2,35,-0.1,-0.03,0.05,-0.06,0,Normal,
20230913 19:49:59.984,3.2,36,-0.1,-0.01,0.06,-0.05,0,Normal,
20230913 19:50:00.000,3,34,-0.1,0,0.05,-0.05,0,Normal,
20230913 19:50:00.015,3.1,35,-0.1,0.01,0.06,-0.04,0,Normal,
20230913 19:50:00.031,3.2,35,-0.1,0,0.06,-0.05,0,Normal,
20230913 19:50:00.046,3.1,35,-0.1,-0.02,0.07,-0.07,0,Normal,
20230913 19:50:00.062,3,34,-0.1,-0.02,0.06,-0.06,0,Normal,
20230913 19:50:00.078,3.1,35,-0.1,-0.02,0.05,-0.05,0,Normal,
20230913 19:50:00.109,3.2,35,-0.1,-0.05,0.07,-0.06,0,Normal,
20230913 19:50:00.125,3.2,35,-0.1,-0.01,0.07,-0.06,0,Normal,
20230913 19:50:00.140,3.1,35,-0.1,-0.02,0.06,-0.05,0,Normal,
20230913 19:50:00.156,3.3,36,-0.1,-0.01,0.06,-0.04,0,Normal,
20230913 19:50:00.171,3.3,36,-0.1,-0.01,0.06,-0.05,0,Normal,
20230913 19:50:00.187,3,34,-0.1,-0.03,0.06,-0.06,0,Normal,
20230913 19:50:00.203,3.2,35,-0.1,0.01,0.06,-0.03,0,Normal,
20230913 19:50:00.218,3.4,37,-0.1,0.01,0.06,-0.03,0,Normal,
20230913 19:50:00.234,3,35,-0.1,-0.03,0.07,-0.05,0,Normal,
20230913 19:50:00.250,3.1,35,-0.1,0,0.05,-0.01,0,Normal,
20230913 19:50:00.265,3.4,36,-0.1,-0.01,0.07,-0.04,0,Normal,
20230913 19:50:00.281,3.3,36,-0.1,0,0.08,-0.01,0,Normal,
20230913 19:50:00.296,3.2,36,-0.1,0.03,0.06,-0.01,0,Normal,
20230913 19:50:00.312,3.4,36,-0.1,0.01,0.08,-0.07,0,Normal,
20230913 19:50:00.328,3.5,37,-0.1,0.02,0.07,-0.03,0,Normal,
20230913 19:50:00.359,3.1,35,-0.1,0.01,0.06,-0.05,0,Normal,
20230913 19:50:00.375,3.3,36,-0.1,-0.03,0.04,-0.06,0,Normal,
20230913 19:50:00.390,3.5,37,-0.1,0,0.07,-0.02,0,Normal,
20230913 19:50:00.406,3.1,35,-0.1,-0.02,0.05,-0.04,0,Normal,
20230913 19:50:00.421,3.4,37,-0.1,-0.02,0.05,-0.04,0,Normal,
20230913 19:50:00.437,3.4,36,-0.1,-0.01,0.08,-0.06,0,Normal,
20230913 19:50:00.453,3.1,35,-0.1,0.02,0.06,-0.02,0,Normal,
20230913 19:50:00.468,3.5,37,-0.1,-0.02,0.06,-0.05,0,Normal,
20230913 19:50:00.484,3.5,37,-0.1,0,0.08,-0.03,0,Normal,
20230913 19:50:00.500,3.2,35,-0.1,0.03,0.08,-0.01,0,Normal,
20230913 19:50:00.515,3.4,36,-0.1,0,0.08,-0.04,0,Normal,
20230913 19:50:00.531,3.5,37,-0.1,-0.01,0.07,-0.05,0,Normal,
20230913 19:50:00.546,3.3,36,-0.1,0.01,0.05,-0.02,0,Normal,
20230913 19:50:00.562,3.5,37,-0.1,-0.01,0.06,-0.08,0,Normal,
20230913 19:50:00.578,3.5,37,-0.1,-0.01,0.07,-0.04,0,Normal,
20230913 19:50:00.593,3.5,37,-0.1,0,0.07,-0.01,0,Normal,
20230913 19:50:00.625,3.5,37,-0.1,-0.01,0.08,-0.01,0,Normal,
20230913 19:50:00.640,3.7,38,-0.1,0,0.07,-0.02,0,Normal,
20230913 19:50:00.656,3.5,37,-0.1,0,0.08,-0.02,0,Normal,
20230913 19:50:00.671,3.6,38,-0.1,-0.03,0.08,-0.02,0,Normal,
20230913 19:50:00.687,3.7,38,-0.1,-0.01,0.07,-0.01,0,Normal,
20230913 19:50:00.703,3.4,36,-0.1,-0.01,0.09,-0.05,0,Normal,
20230913 19:50:00.718,3.8,38,-0.1,-0.01,0.08,-0.05,0,Normal,
20230913 19:50:00.734,3.8,38,-0.1,0.01,0.08,-0.05,0,Normal,
20230913 19:50:00.750,3.5,37,-0.1,0.01,0.07,-0.01,0,Normal,
20230913 19:50:00.765,3.8,39,-0.1,0,0.08,-0.03,0,Normal,
20230913 19:50:00.781,3.9,39,-0.1,0.01,0.07,-0.01,0,Normal,
20230913 19:50:00.796,3.4,37,-0.1,-0.04,0.07,-0.07,0,Normal,
20230913 19:50:00.812,3.9,39,-0.1,-0.02,0.07,-0.05,0,Normal,
20230913 19:50:00.828,3.8,38,-0.1,0.01,0.07,-0.03,0,Normal,
20230913 19:50:00.843,3.6,37,-0.1,-0.03,0.06,-0.02,0,Normal,
20230913 19:50:00.859,3.8,39,-0.1,-0.01,0.06,-0.03,0,Normal,
20230913 19:50:00.890,3.8,39,-0.1,0,0.09,-0.01,0,Normal,
20230913 19:50:00.906,3.6,38,-0.1,-0.02,0.08,-0.05,0,Normal,
20230913 19:50:00.921,3.7,38,-0.1,0.01,0.07,-0.04,0,Normal,
20230913 19:50:00.937,4,40,-0.1,0.02,0.05,0,0,Normal,
20230913 19:50:00.953,3.7,38,-0.1,-0.01,0.08,-0.05,0,Normal,
20230913 19:50:00.968,3.8,38,-0.1,0,0.08,-0.05,0,Normal,
20230913 19:50:00.984,3.9,39,-0.1,0.01,0.08,-0.04,0,Normal,
20230913 19:50:01.000,3.8,38,-0.1,-0.02,0.08,-0.05,0,Normal,
20230913 19:50:01.015,3.8,39,-0.1,-0.04,0.07,-0.04,0,Normal,
20230913 19:50:01.031,4,39,-0.1,-0.04,0.09,-0.07,0,Normal,
20230913 19:50:01.046,3.7,38,-0.1,0,0.07,0.01,0,Normal,
20230913 19:50:01.062,3.9,39,-0.1,-0.03,0.07,-0.04,0,Normal,
20230913 19:50:01.078,3.8,39,-0.1,-0.01,0.07,-0.03,0,Normal,
20230913 19:50:01.093,4,40,-0.1,0.01,0.09,-0.05,0,Normal,
20230913 19:50:01.109,4.1,40,-0.1,0.01,0.08,-0.03,0,Normal,
20230913 19:50:01.125,3.8,39,-0.1,-0.01,0.09,-0.06,0,Normal,
20230913 19:50:01.156,3.9,39,-0.1,-0.02,0.07,-0.01,0,Normal,
20230913 19:50:01.171,4.1,40,-0.1,-0.03,0.07,-0.05,0,Normal,
20230913 19:50:01.187,4.1,40,-0.1,-0.01,0.08,-0.03,0,Normal,
20230913 19:50:01.203,3.9,39,-0.1,-0.01,0.09,-0.05,0,Normal,
20230913 19:50:01.218,4,39,-0.1,-0.03,0.08,-0.05,0,Normal,
20230913 19:50:01.234,4,40,-0.1,0,0.08,-0.04,0,Normal,
20230913 19:50:01.250,4.1,40,-0.1,-0.02,0.06,-0.05,0,Normal,
20230913 19:50:01.265,4.1,40,-0.1,-0.02,0.08,-0.04,0,Normal,
20230913 19:50:01.281,4.1,40,-0.1,-0.03,0.08,-0.08,0,Normal,
20230913 19:50:01.296,4.1,40,-0.1,-0.02,0.08,-0.06,0,Normal,
20230913 19:50:01.312,3.8,39,-0.1,0.01,0.08,-0.05,0,Normal,
20230913 19:50:01.328,4.1,40,-0.1,-0.03,0.07,-0.06,0,Normal,
20230913 19:50:01.343,4.2,40,-0.1,0,0.08,-0.04,0,Normal,
20230913 19:50:01.359,4.1,40,-0.1,-0.01,0.09,-0.07,0,Normal,
20230913 19:50:01.375,4.2,40,-0.1,-0.03,0.07,-0.04,0,Normal,
20230913 19:50:01.390,4.1,40,-0.1,-0.02,0.08,-0.05,0,Normal,
20230913 19:50:01.421,3.9,39,-0.1,-0.04,0.07,-0.07,0,Normal,
20230913 19:50:01.437,4.2,40,-0.1,0,0.08,-0.02,0,Normal,
20230913 19:50:01.453,4.2,41,-0.1,-0.03,0.09,-0.08,0,Normal,
20230913 19:50:01.468,3.9,39,-0.1,-0.01,0.08,-0.02,0,Normal,
20230913 19:50:01.484,4.3,41,-0.1,0.01,0.09,-0.03,0,Normal,
20230913 19:50:01.500,4.2,41,-0.1,0.03,0.07,-0.04,0,Normal,
20230913 19:50:01.515,4.1,40,-0.1,-0.05,0.08,-0.1,0,Normal,
20230913 19:50:01.531,4.2,40,-0.1,-0.02,0.07,-0.04,0,Normal,
20230913 19:50:01.546,4.2,41,-0.1,0.03,0.07,-0.04,0,Normal,
20230913 19:50:01.562,4.2,41,-0.1,-0.04,0.08,-0.05,0,Normal,
20230913 19:50:01.578,4.2,41,-0.1,-0.03,0.09,-0.08,0,Normal,
20230913 19:50:01.593,4.1,40,-0.1,0,0.08,-0.09,0,Normal,
20230913 19:50:01.609,4.4,42,-0.1,0.01,0.08,-0.03,0,Normal,
20230913 19:50:01.625,4.3,41,-0.1,-0.02,0.08,-0.07,0,Normal,
20230913 19:50:01.640,4.2,41,-0.1,0,0.07,-0.01,0,Normal,
20230913 19:50:01.656,4.6,42,-0.1,0,0.09,-0.08,0,Normal,
20230913 19:50:01.687,4.3,41,-0.1,0.01,0.08,-0.04,0,Normal,
20230913 19:50:01.703,4.1,40,-0.1,-0.01,0.07,-0.04,0,Normal,
20230913 19:50:01.718,4.6,42,-0.1,-0.01,0.08,-0.06,0,Normal,
20230913 19:50:01.734,4.4,42,-0.1,0,0.09,-0.05,0,Normal,
20230913 19:50:01.750,4.2,40,-0.1,0,0.09,-0.06,0,Normal,
20230913 19:50:01.765,4.4,41,-0.1,-0.03,0.08,-0.05,0,Normal,
20230913 19:50:01.781,4.4,41,-0.1,0.02,0.08,-0.03,0,Normal,
20230913 19:50:01.796,4.4,41,-0.1,0.03,0.09,-0.01,0,Normal,
20230913 19:50:01.812,4.4,41,-0.1,-0.04,0.09,-0.04,0,Normal,
20230913 19:50:01.828,4.4,41,-0.1,0.01,0.08,-0.03,0,Normal,
20230913 19:50:01.843,4.5,42,-0.1,0,0.11,-0.04,0,Normal,
20230913 19:50:01.859,4.4,41,-0.1,0.02,0.09,-0.01,0,Normal,
20230913 19:50:01.875,4.6,42,-0.1,-0.01,0.1,-0.02,0,Normal,
20230913 19:50:01.890,4.4,41,-0.1,0,0.08,-0.07,0,Normal,
20230913 19:50:01.906,4.5,42,-0.1,-0.01,0.1,-0.06,0,Normal,
20230913 19:50:01.921,4.5,42,-0.1,0.01,0.09,0,0,Normal,
20230913 19:50:01.953,4.4,41,-0.1,0.02,0.09,-0.02,0,Normal,
20230913 19:50:01.968,4.6,43,-0.1,0.02,0.09,-0.05,0,Normal,
20230913 19:50:01.984,4.6,42,-0.1,-0.03,0.1,-0.01,0,Normal,
20230913 19:50:02.000,4.5,42,-0.1,0.01,0.09,-0.02,0,Normal,
20230913 19:50:02.015,4.7,43,-0.1,-0.03,0.09,-0.02,0,Normal,
20230913 19:50:02.031,4.6,43,-0.1,-0.01,0.09,-0.05,0,Normal,
20230913 19:50:02.046,4.7,43,-0.1,0.02,0.1,0,0,Normal,
20230913 19:50:02.062,4.4,42,-0.1,-0.04,0.08,-0.05,0,Normal,
20230913 19:50:02.078,4.9,44,-0.1,0.01,0.1,-0.01,0,Normal,
20230913 19:50:02.093,4.7,43,-0.1,0,0.09,-0.03,0,Normal,
20230913 19:50:02.109,4.7,43,-0.1,-0.02,0.09,-0.03,0,Normal,
20230913 19:50:02.125,4.9,44,-0.1,-0.01,0.1,-0.06,0,Normal,
20230913 19:50:02.140,4.5,42,-0.1,0.01,0.11,-0.01,0,Normal,
20230913 19:50:02.156,4.8,43,-0.1,0,0.1,-0.03,0,Normal,
20230913 19:50:02.171,4.8,43,-0.1,0.01,0.08,-0.05,0,Normal,
20230913 19:50:02.187,4.9,44,-0.1,-0.01,0.09,-0.05,0,Normal,
20230913 19:50:02.218,4.9,44,-0.1,-0.04,0.1,-0.06,0,Normal,
20230913 19:50:02.234,4.9,44,-0.1,0.03,0.09,-0.02,0,Normal,
20230913 19:50:02.250,5.1,44,-0.1,0,0.09,-0.05,0,Normal,
20230913 19:50:02.265,4.8,43,-0.1,-0.02,0.09,-0.06,0,Normal,
20230913 19:50:02.281,4.8,43,-0.1,0,0.09,-0.05,0,Normal,
20230913 19:50:02.296,4.9,44,-0.1,0,0.12,-0.04,0,Normal,
20230913 19:50:02.312,4.9,44,-0.1,-0.01,0.1,-0.04,0,Normal,
20230913 19:50:02.328,5,44,-0.1,-0.01,0.09,-0.06,0,Normal,
20230913 19:50:02.343,5.1,45,-0.1,-0.01,0.09,-0.04,0,Normal,
20230913 19:50:02.359,5,44,-0.1,-0.02,0.09,-0.05,0,Normal,
20230913 19:50:02.375,5.1,45,-0.1,0,0.09,-0.06,0,Normal,
20230913 19:50:02.390,4.9,44,-0.1,0,0.1,-0.05,0,Normal,
20230913 19:50:02.406,5.2,45,-0.1,-0.05,0.1,-0.05,0,Normal,
20230913 19:50:02.421,4.9,44,-0.1,0.01,0.1,-0.05,0,Normal,
20230913 19:50:02.437,5.1,44,-0.1,0.02,0.1,-0.05,0,Normal,
20230913 19:50:02.453,5.3,46,-0.1,-0.01,0.1,-0.08,0,Normal,
20230913 19:50:02.484,4.8,43,-0.1,-0.02,0.1,-0.08,0,Normal,
20230913 19:50:02.500,5.1,45,-0.1,0,0.08,-0.07,0,Normal,
20230913 19:50:02.515,5.4,46,-0.1,-0.04,0.1,-0.1,0,Normal,
20230913 19:50:02.531,5,44,-0.1,0,0.09,-0.05,0,Normal,
20230913 19:50:02.546,5.2,45,-0.1,-0.03,0.11,-0.05,0,Normal,
20230913 19:50:02.562,5.5,46,-0.1,-0.04,0.1,-0.1,0,Normal,
20230913 19:50:02.578,4.9,44,-0.1,-0.03,0.1,-0.06,0,Normal,
20230913 19:50:02.593,5.2,45,-0.1,0.01,0.08,-0.07,0,Normal,
20230913 19:50:02.609,5.4,46,-0.1,-0.06,0.11,-0.08,0,Normal,
20230913 19:50:02.625,5.1,45,-0.1,-0.01,0.1,-0.05,0,Normal,
20230913 19:50:02.640,5,44,-0.1,-0.04,0.09,-0.08,0,Normal,
20230913 19:50:02.656,5.5,46,-0.1,-0.04,0.09,-0.08,0,Normal,
20230913 19:50:02.671,5.2,45,-0.1,-0.01,0.09,-0.03,0,Normal,
20230913 19:50:02.687,5.1,45,-0.1,-0.03,0.1,-0.07,0,Normal,
20230913 19:50:02.703,5.3,46,-0.1,-0.05,0.1,-0.06,0,Normal,
20230913 19:50:02.718,5.2,45,-0.1,0.02,0.11,-0.02,0,Normal,
20230913 19:50:02.750,5.3,46,-0.1,0.02,0.09,-0.05,0,Normal,
20230913 19:50:02.765,5.4,46,-0.1,0,0.11,-0.07,0,Normal,
20230913 19:50:02.781,5.3,45,-0.1,-0.01,0.1,-0.08,0,Normal,
20230913 19:50:02.796,5.2,45,-0.1,-0.05,0.09,-0.09,0,Normal,
20230913 19:50:02.812,5.5,46,-0.1,0.03,0.1,-0.05,0,Normal,
20230913 19:50:02.828,5.3,46,-0.1,-0.01,0.1,-0.04,0,Normal,
20230913 19:50:02.843,5.3,46,-0.1,-0.05,0.09,-0.09,0,Normal,
20230913 19:50:02.859,5.3,45,-0.1,-0.04,0.11,-0.06,0,Normal,
20230913 19:50:02.875,5.5,47,-0.1,0.01,0.09,-0.03,0,Normal,
20230913 19:50:02.890,5.3,46,-0.1,-0.06,0.09,-0.08,0,Normal,
20230913 19:50:02.906,5.5,46,-0.1,0.03,0.11,-0.03,0,Normal,
20230913 19:50:02.921,5.3,45,-0.1,-0.01,0.09,-0.03,0,Normal,
20230913 19:50:02.937,5.5,46,-0.1,-0.01,0.1,-0.04,0,Normal,
20230913 19:50:02.953,5.5,47,-0.1,-0.03,0.1,-0.06,0,Normal,
20230913 19:50:02.968,5.4,46,-0.1,0,0.1,-0.07,0,Normal,
20230913 19:50:02.984,5.7,47,-0.1,-0.01,0.1,-0.06,0,Normal,
20230913 19:50:03.015,5.5,46,-0.1,-0.01,0.12,-0.06,0,Normal,
20230913 19:50:03.031,5.4,46,-0.1,0,0.1,-0.02,0,Normal,
20230913 19:50:03.046,5.7,47,-0.1,-0.03,0.1,-0.08,0,Normal,
20230913 19:50:03.062,5.7,47,-0.1,-0.02,0.11,-0.06,0,Normal,
20230913 19:50:03.078,5.3,45,-0.1,0.01,0.11,-0.04,0,Normal,
20230913 19:50:03.093,5.5,46,-0.1,0,0.11,-0.04,0,Normal,
20230913 19:50:03.109,5.6,47,-0.1,-0.01,0.11,-0.03,0,Normal,
20230913 19:50:03.125,5.7,47,-0.1,-0.03,0.11,-0.09,0,Normal,
20230913 19:50:03.140,5.5,47,-0.1,-0.04,0.11,-0.08,0,Normal,
20230913 19:50:03.156,5.7,47,-0.1,0.03,0.12,-0.04,0,Normal,
20230913 19:50:03.171,5.7,47,-0.1,0,0.09,-0.05,0,Normal,
20230913 19:50:03.187,5.5,46,-0.1,-0.03,0.09,-0.1,0,Normal,
20230913 19:50:03.203,5.5,47,-0.1,-0.02,0.1,-0.07,0,Normal,
20230913 19:50:03.218,5.9,48,-0.1,0.02,0.1,-0.03,0,Normal,
20230913 19:50:03.234,5.6,47,-0.1,0,0.11,-0.02,0,Normal,
20230913 19:50:03.250,5.8,48,-0.1,0.02,0.12,-0.06,0,Normal,
20230913 19:50:03.281,5.8,48,-0.1,-0.03,0.11,-0.06,0,Normal,
20230913 19:50:03.296,5.7,47,-0.1,0,0.11,-0.03,0,Normal,
20230913 19:50:03.312,5.8,48,-0.1,-0.02,0.11,-0.05,0,Normal,
20230913 19:50:03.328,5.7,47,-0.1,-0.06,0.13,-0.06,0,Normal,
20230913 19:50:03.343,5.7,47,-0.1,0.03,0.12,-0.03,0,Normal,
20230913 19:50:03.359,5.9,48,-0.1,0.03,0.12,-0.01,0,Normal,
20230913 19:50:03.375,5.6,47,-0.1,-0.02,0.12,-0.06,0,Normal,
20230913 19:50:03.390,6,49,-0.1,0.02,0.13,-0.02,0,Normal,
20230913 19:50:03.406,6,49,-0.1,-0.05,0.12,-0.05,0,Normal,
20230913 19:50:03.421,5.5,46,-0.1,0.03,0.13,-0.05,0,Normal,
20230913 19:50:03.437,6.1,49,-0.1,0,0.11,-0.02,0,Normal,
20230913 19:50:03.453,6.2,49,-0.1,0,0.1,-0.04,0,Normal,
20230913 19:50:03.468,5.7,47,-0.1,-0.02,0.12,-0.04,0,Normal,
20230913 19:50:03.484,5.9,48,-0.1,0.01,0.1,-0.03,0,Normal,
20230913 19:50:03.500,5.9,48,-0.1,-0.01,0.12,-0.04,0,Normal,
20230913 19:50:03.515,5.9,48,-0.1,-0.01,0.09,-0.06,0,Normal,
20230913 19:50:03.546,6.1,49,-0.1,0,0.1,-0.04,0,Normal,
20230913 19:50:03.562,6.1,49,-0.1,0.01,0.12,-0.06,0,Normal,
20230913 19:50:03.578,6.1,49,-0.1,0,0.12,-0.03,0,Normal,
20230913 19:50:03.593,6.1,49,-0.1,0.01,0.12,-0.03,0,Normal,
20230913 19:50:03.609,6,48,-0.1,-0.02,0.11,-0.06,0,Normal,
20230913 19:50:03.625,6.1,49,-0.1,-0.03,0.12,-0.04,0,Normal,
20230913 19:50:03.640,6,48,-0.1,0.01,0.11,-0.02,0,Normal,
20230913 19:50:03.656,6.2,49,-0.1,-0.02,0.12,-0.07,0,Normal,
20230913 19:50:03.671,6,48,-0.1,-0.03,0.12,-0.05,0,Normal,
20230913 19:50:03.687,6.3,50,-0.1,-0.03,0.12,-0.06,0,Normal,
20230913 19:50:03.703,6.4,50,-0.1,0.03,0.13,-0.06,0,Normal,
20230913 19:50:03.718,6.2,49,-0.1,-0.05,0.12,-0.06,0,Normal,
20230913 19:50:03.734,6.2,49,-0.1,-0.04,0.11,-0.03,0,Normal,
20230913 19:50:03.750,6.1,49,-0.1,0.02,0.11,0,0,Normal,
20230913 19:50:03.765,6.5,50,-0.1,0,0.12,-0.08,0,Normal,
20230913 19:50:03.781,6.1,49,-0.1,-0.01,0.13,-0.03,0,Normal,
20230913 19:50:03.812,6.3,50,-0.1,-0.03,0.12,-0.06,0,Normal,
20230913 19:50:03.828,6.4,50,-0.1,0,0.13,-0.07,0,Normal,
20230913 19:50:03.843,6.4,50,-0.1,-0.03,0.12,-0.07,0,Normal,
20230913 19:50:03.859,6.4,50,-0.1,0.01,0.12,-0.05,0,Normal,
20230913 19:50:03.875,6.5,50,-0.1,-0.03,0.13,-0.08,0,Normal,
20230913 19:50:03.890,6.7,51,-0.1,0,0.12,-0.07,0,Normal,
