Date:,9/13/2023,,,,,,,,
Time:,7:45 PM,,,,,,,,
Summary Notes:,Flat Plate Angle,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data Timestamp,q,V_ref,Alpha,NF/SF,AF/AF2,PM/YM,P,Orientation,Notes
[yyyymmdd hh:mm:ss.sss],[psf],[mph],[deg],[lbf],[lbf],[in-lbf],[inH2O],,
20230913 19:44:06.031,21.1,91,10.9,0.04,1.27,-0.05,0,Normal,
20230913 19:44:06.046,20,88,10.9,-0.05,1.31,-0.15,0,Normal,
20230913 19:44:06.062,20.9,90,10.9,0.04,1.35,0,0,Normal,
20230913 19:44:06.078,21.2,91,10.9,-0.02,1.31,-0.13,0,Normal,
20230913 19:44:06.093,20.6,90,10.9,-0.05,1.24,-0.19,0,Normal,
20230913 19:44:06.109,20.4,89,10.9,0,1.23,-0.08,0,Normal,
20230913 19:44:06.125,21.1,91,10.9,-0.01,1.31,-0.18,0,Normal,
20230913 19:44:06.140,20.9,90,10.9,0,1.21,-0.05,0,Normal,
20230913 19:44:06.156,20.8,90,11,-0.04,1.32,-0.18,0,Normal,
20230913 19:44:06.187,20.6,90,11,0.02,1.22,-0.1,0,Normal,
20230913 19:44:06.203,20.7,90,11,-0.05,1.34,-0.1,0,Normal,
20230913 19:44:06.218,21,91,11,-0.01,1.27,-0.19,0,Normal,
20230913 19:44:06.234,19.7,88,11,-0.05,1.37,-0.16,0,Normal,
20230913 19:44:06.250,20.9,90,11,0.04,1.34,-0.06,0,Normal,
20230913 19:44:06.265,20.8,90,11,-0.08,1.37,-0.17,0,Normal,
20230913 19:44:06.281,20.1,89,11,-0.02,1.3,-0.07,0,Normal,
20230913 19:44:06.296,20.7,90,11,0.01,1.21,-0.07,0,Normal,
20230913 19:44:06.312,20.2,89,11,0.02,1.27,-0.06,0,Normal,
20230913 19:44:06.328,20.8,90,11,0.04,1.17,-0.05,0,Normal,
20230913 19:44:06.343,20.7,90,11,-0.01,1.28,-0.18,0,Normal,
20230913 19:44:06.359,20.1,89,11,-0.01,1.24,-0.13,0,Normal,
20230913 19:44:06.375,20.1,89,11.1,0,1.24,-0.1,0,Normal,
20230913 19:44:06.390,21.3,91,11.1,0.05,1.27,0.04,0,Normal,
20230913 19:44:06.406,20.1,89,11.1,-0.07,1.37,-0.25,0,Normal,
20230913 19:44:06.421,20.7,90,11.1,-0.04,1.33,-0.25,0,Normal,
20230913 19:44:06.453,21.7,92,11.1,-0.01,1.25,-0.09,0,Normal,
20230913 19:44:06.468,19.6,88,11.1,-0.05,1.28,-0.17,0,Normal,
20230913 19:44:06.484,21,91,11.1,-0.07,1.33,-0.13,0,Normal,
20230913 19:44:06.500,21.2,91,11.1,-0.06,1.43,-0.23,0,Normal,
20230913 19:44:06.515,19.8,88,11.1,0,1.19,-0.12,0,Normal,
20230913 19:44:06.531,20.8,90,11.1,-0.02,1.35,-0.14,0,Normal,
20230913 19:44:06.546,21.4,91,11.1,0.03,1.2,-0.12,0,Normal,
20230913 19:44:06.562,21.1,91,11.1,-0.01,1.28,-0.14,0,Normal,
20230913 19:44:06.578,19.3,87,11.1,0.04,1.27,-0.1,0,Normal,
20230913 19:44:06.593,20.3,89,11.1,-0.04,1.36,-0.24,0,Normal,
20230913 19:44:06.609,21,91,11.1,-0.02,1.25,-0.12,0,Normal,
20230913 19:44:06.625,21.4,91,11.2,-0.02,1.31,-0.15,0,Normal,
20230913 19:44:06.640,20.4,89,11.2,-0.01,1.36,-0.07,0,Normal,
20230913 19:44:06.656,20.4,89,11.2,-0.04,1.3,-0.14,0,Normal,
20230913 19:44:06.671,22,93,11.2,0.05,1.3,-0.13,0,Normal,
20230913 19:44:06.687,20.5,90,11.2,-0.02,1.31,-0.09,0,Normal,
20230913 19:44:06.718,19.8,88,11.2,-0.05,1.23,-0.09,0,Normal,
20230913 19:44:06.734,22.6,94,11.4,0.06,1.2,-0.15,0,Normal,
20230913 19:44:06.750,20.6,90,11.4,-0.02,1.29,-0.11,0,Normal,
20230913 19:44:06.765,20.2,89,11.4,-0.02,1.32,-0.05,0,Normal,
20230913 19:44:06.781,20.1,89,11.4,-0.01,1.28,-0.19,0,Normal,
20230913 19:44:06.796,21.3,91,11.4,-0.01,1.34,-0.18,0,Normal,
20230913 19:44:06.812,21.1,91,11.4,-0.02,1.32,-0.16,0,Normal,
20230913 19:44:06.828,21.8,92,11.4,0.03,1.25,-0.18,0,Normal,
20230913 19:44:06.843,20.7,90,11.4,0,1.25,-0.09,0,Normal,
20230913 19:44:06.859,20.6,90,11.4,0.15,1.28,0.04,0,Normal,
20230913 19:44:06.875,20.5,90,11.6,-0.09,1.41,-0.19,0,Normal,
20230913 19:44:06.890,20.7,90,11.6,0.02,1.37,-0.15,0,Normal,
20230913 19:44:06.906,20.6,90,11.6,-0.02,1.33,-0.12,0,Normal,
20230913 19:44:06.921,20.6,90,11.6,0.01,1.29,-0.11,0,Normal,
20230913 19:44:06.937,20.9,90,11.6,-0.02,1.16,-0.22,0,Normal,
20230913 19:44:06.953,21.7,92,11.7,-0.03,1.27,-0.11,0,Normal,
20230913 19:44:06.984,20.2,89,11.8,0.01,1.35,-0.09,0,Normal,
20230913 19:44:07.000,20.6,90,11.8,-0.03,1.31,-0.25,0,Normal,
20230913 19:44:07.015,21.3,91,11.8,0.04,1.32,-0.1,0,Normal,
20230913 19:44:07.031,19.7,88,11.8,-0.1,1.39,-0.15,0,Normal,
20230913 19:44:07.046,20.5,89,11.8,0.06,1.36,0,0,Normal,
20230913 19:44:07.062,21,91,11.8,-0.04,1.33,-0.21,0,Normal,
20230913 19:44:07.078,21.1,91,11.8,-0.01,1.34,-0.15,0,Normal,
20230913 19:44:07.093,20,88,11.8,-0.01,1.27,-0.1,0,Normal,
20230913 19:44:07.109,20.3,89,11.8,-0.04,1.32,-0.2,0,Normal,
20230913 19:44:07.125,21.2,91,11.9,0.01,1.25,-0.17,0,Normal,
20230913 19:44:07.140,19.6,88,12,-0.02,1.34,-0.17,0,Normal,
20230913 19:44:07.156,20.9,90,12,0.14,1.21,0.04,0,Normal,
20230913 19:44:07.171,20.7,90,12,-0.02,1.36,-0.1,0,Normal,
20230913 19:44:07.187,19.7,88,12,-0.06,1.29,-0.18,0,Normal,
20230913 19:44:07.203,21.1,91,12,-0.05,1.34,-0.1,0,Normal,
20230913 19:44:07.218,21.2,91,12,0.01,1.32,-0.1,0,Normal,
20230913 19:44:07.250,20.8,90,12,-0.06,1.32,-0.16,0,Normal,
20230913 19:44:07.265,20.6,90,12,-0.04,1.29,-0.18,0,Normal,
20230913 19:44:07.281,20.6,90,12,-0.01,1.32,-0.18,0,Normal,
20230913 19:44:07.296,20.2,89,12,-0.03,1.27,-0.21,0,Normal,
20230913 19:44:07.312,20.8,90,12.1,-0.03,1.26,-0.12,0,Normal,
20230913 19:44:07.328,19.5,87,12.1,-0.07,1.36,-0.12,0,Normal,
20230913 19:44:07.343,20.9,91,12.1,0.02,1.3,-0.21,0,Normal,
20230913 19:44:07.359,20.7,90,12.1,0,1.28,-0.12,0,Normal,
20230913 19:44:07.375,20,88,12.1,-0.01,1.2,-0.08,0,Normal,
20230913 19:44:07.390,20.9,90,12.1,-0.03,1.3,-0.13,0,Normal,
20230913 19:44:07.406,20.7,90,12.1,-0.02,1.31,-0.06,0,Normal,
20230913 19:44:07.421,19.5,87,12.2,0,1.31,-0.11,0,Normal,
20230913 19:44:07.437,21.2,91,12.1,0.1,1.28,-0.13,0,Normal,
20230913 19:44:07.453,19.9,88,12.2,-0.02,1.36,-0.25,0,Normal,
20230913 19:44:07.468,20.9,91,12.2,-0.02,1.41,-0.2,0,Normal,
20230913 19:44:07.484,20.6,90,12.2,0,1.32,-0.14,0,Normal,
20230913 19:44:07.515,20.8,90,12.2,-0.04,1.32,-0.23,0,Normal,
20230913 19:44:07.531,20.8,90,12.2,0.03,1.23,-0.17,0,Normal,
20230913 19:44:07.546,19.8,88,12.3,-0.05,1.39,-0.08,0,Normal,
20230913 19:44:07.562,21,91,12.3,0.03,1.26,-0.12,0,Normal,
20230913 19:44:07.578,20.9,90,12.3,-0.02,1.32,-0.27,0,Normal,
20230913 19:44:07.593,20.2,89,12.3,0.01,1.29,-0.16,0,Normal,
20230913 19:44:07.609,21,91,12.3,-0.04,1.37,-0.17,0,Normal,
20230913 19:44:07.625,21.4,92,12.3,0.01,1.46,-0.12,0,Normal,
20230913 19:44:07.640,20.6,90,12.3,-0.04,1.36,-0.17,0,Normal,
20230913 19:44:07.656,20.6,90,12.3,-0.08,1.34,-0.23,0,Normal,
20230913 19:44:07.671,20.7,90,12.5,-0.05,1.4,-0.15,0,Normal,
20230913 19:44:07.687,20,89,12.5,-0.02,1.34,-0.19,0,Normal,
20230913 19:44:07.703,21.2,91,12.5,-0.02,1.31,-0.17,0,Normal,
20230913 19:44:07.718,19.3,87,12.5,0.02,1.34,-0.14,0,Normal,
20230913 19:44:07.734,21.3,91,12.5,0.06,1.34,-0.13,0,Normal,
20230913 19:44:07.750,21.2,91,12.5,-0.04,1.37,-0.17,0,Normal,
20230913 19:44:07.781,20.3,89,12.5,-0.03,1.32,-0.1,0,Normal,
20230913 19:44:07.796,20.9,90,12.5,-0.03,1.3,-0.17,0,Normal,
20230913 19:44:07.812,20.9,90,12.5,-0.03,1.33,-0.12,0,Normal,
20230913 19:44:07.828,20.5,89,12.7,-0.04,1.24,-0.19,0,Normal,
20230913 19:44:07.843,21.1,91,12.6,0.02,1.26,-0.19,0,Normal,
20230913 19:44:07.859,20.8,90,12.6,-0.01,1.29,-0.19,0,Normal,
20230913 19:44:07.875,21.2,91,12.6,0.06,1.27,-0.06,0,Normal,
20230913 19:44:07.890,20,88,12.6,-0.01,1.31,-0.16,0,Normal,
20230913 19:44:07.906,19.1,86,12.6,-0.03,1.3,-0.16,0,Normal,
20230913 19:44:07.921,22.2,93,12.7,0.01,1.22,-0.07,0,Normal,
20230913 19:44:07.937,20.5,90,12.8,-0.07,1.29,-0.19,0,Normal,
20230913 19:44:07.953,19.3,87,12.8,0.02,1.29,-0.11,0,Normal,
20230913 19:44:07.968,20.8,90,12.8,-0.03,1.24,-0.15,0,Normal,
20230913 19:44:07.984,20.8,90,12.8,0.01,1.38,-0.06,0,Normal,
20230913 19:44:08.000,20.8,90,12.8,-0.05,1.34,-0.23,0,Normal,
20230913 19:44:08.015,21,91,12.8,0.11,1.32,0.02,0,Normal,
20230913 19:44:08.046,19.8,88,12.9,-0.05,1.33,-0.21,0,Normal,
20230913 19:44:08.062,21.3,91,12.9,0.03,1.43,-0.03,0,Normal,
20230913 19:44:08.078,20.8,90,12.9,-0.04,1.4,-0.14,0,Normal,
20230913 19:44:08.093,19.4,87,12.9,0,1.34,-0.23,0,Normal,
20230913 19:44:08.109,21.1,91,12.9,-0.01,1.32,-0.15,0,Normal,
20230913 19:44:08.125,21.4,92,12.9,0.01,1.27,-0.14,0,Normal,
20230913 19:44:08.140,21.4,91,12.9,-0.01,1.31,-0.15,0,Normal,
20230913 19:44:08.156,20.1,89,12.9,-0.06,1.28,-0.19,0,Normal,
20230913 19:44:08.171,21.3,91,12.9,0.05,1.27,-0.08,0,Normal,
20230913 19:44:08.187,21.7,92,12.9,-0.08,1.4,-0.28,0,Normal,
20230913 19:44:08.203,19.9,88,12.9,0.03,1.4,-0.16,0,Normal,
20230913 19:44:08.218,20.5,89,13.1,-0.04,1.33,-0.14,0,Normal,
20230913 19:44:08.234,21.5,92,13.1,0.05,1.33,-0.03,0,Normal,
20230913 19:44:08.250,20.2,89,13.1,-0.02,1.26,-0.12,0,Normal,
20230913 19:44:08.265,20.1,89,13.1,0.07,1.29,-0.07,0,Normal,
20230913 19:44:08.281,21.6,92,13.1,0.01,1.28,-0.14,0,Normal,
20230913 19:44:08.312,20.4,89,13.1,-0.03,1.35,-0.13,0,Normal,
20230913 19:44:08.328,21,91,13.1,0.01,1.18,-0.08,0,Normal,
20230913 19:44:08.343,19.4,87,13.2,-0.04,1.31,-0.09,0,Normal,
20230913 19:44:08.359,20.6,90,13.2,0,1.29,-0.11,0,Normal,
20230913 19:44:08.375,21.1,91,13.2,0,1.3,-0.19,0,Normal,
20230913 19:44:08.390,20.1,89,13.2,0.02,1.29,-0.09,0,Normal,
20230913 19:44:08.406,20.2,89,13.2,-0.01,1.36,-0.12,0,Normal,
20230913 19:44:08.421,21.3,91,13.2,0.05,1.36,-0.12,0,Normal,
20230913 19:44:08.437,20.3,89,13.2,-0.02,1.26,-0.11,0,Normal,
20230913 19:44:08.453,20.5,90,13.2,0.08,1.39,0,0,Normal,
20230913 19:44:08.468,20.8,90,13.2,-0.07,1.4,-0.16,0,Normal,
20230913 19:44:08.484,19.6,88,13.2,-0.02,1.44,-0.19,0,Normal,
20230913 19:44:08.500,20.7,90,13.2,-0.09,1.35,-0.14,0,Normal,
20230913 19:44:08.515,20.6,90,13.2,0.09,1.4,-0.02,0,Normal,
20230913 19:44:08.531,20.2,89,13.2,0,1.27,-0.11,0,Normal,
20230913 19:44:08.546,20.8,90,13.2,0,1.3,-0.17,0,Normal,
20230913 19:44:08.578,20.7,90,13.3,0.01,1.2,-0.06,0,Normal,
20230913 19:44:08.593,20.4,89,13.3,-0.03,1.27,-0.25,0,Normal,
20230913 19:44:08.609,20.4,89,13.3,0.01,1.27,-0.09,0,Normal,
20230913 19:44:08.625,20.8,90,13.3,-0.02,1.24,-0.18,0,Normal,
20230913 19:44:08.640,21.2,91,13.3,-0.04,1.31,-0.23,0,Normal,
20230913 19:44:08.656,20.7,90,13.4,-0.03,1.28,-0.24,0,Normal,
20230913 19:44:08.671,20.7,90,13.4,0.08,1.3,-0.04,0,Normal,
20230913 19:44:08.687,20.9,90,13.4,-0.03,1.29,-0.13,0,Normal,
20230913 19:44:08.703,20.8,90,13.4,-0.06,1.31,-0.13,0,Normal,
20230913 19:44:08.718,21.2,91,13.4,0.03,1.22,-0.05,0,Normal,
20230913 19:44:08.734,21.1,91,13.4,-0.02,1.34,-0.13,0,Normal,
20230913 19:44:08.750,19.7,88,13.4,0.01,1.33,-0.15,0,Normal,
20230913 19:44:08.765,21.3,91,13.4,-0.04,1.37,-0.2,0,Normal,
20230913 19:44:08.781,21.9,92,13.4,-0.02,1.38,-0.18,0,Normal,
20230913 19:44:08.796,20.6,90,13.4,-0.05,1.28,-0.12,0,Normal,
20230913 19:44:08.812,21.5,92,13.4,0.08,1.34,-0.01,0,Normal,
20230913 19:44:08.843,21.1,91,13.5,-0.07,1.34,-0.21,0,Normal,
20230913 19:44:08.859,20.4,89,13.5,0.08,1.38,-0.16,0,Normal,
20230913 19:44:08.875,20,88,13.6,-0.04,1.38,-0.16,0,Normal,
20230913 19:44:08.890,21.1,91,13.6,-0.04,1.37,-0.23,0,Normal,
20230913 19:44:08.906,20.3,89,13.6,-0.04,1.36,-0.23,0,Normal,
20230913 19:44:08.921,20.5,89,13.6,-0.04,1.33,-0.09,0,Normal,
20230913 19:44:08.937,21.6,92,13.6,-0.02,1.28,-0.14,0,Normal,
20230913 19:44:08.953,20.5,90,13.6,-0.05,1.37,-0.22,0,Normal,
20230913 19:44:08.968,21.5,92,13.6,0.13,1.24,0.06,0,Normal,
20230913 19:44:08.984,20.3,89,13.8,-0.07,1.32,-0.18,0,Normal,
20230913 19:44:09.000,20.2,89,13.8,0.04,1.43,-0.06,0,Normal,
20230913 19:44:09.015,21.9,93,13.8,-0.07,1.33,-0.27,0,Normal,
20230913 19:44:09.031,21.7,92,13.8,0.15,1.39,0,0,Normal,
20230913 19:44:09.046,21.5,92,13.8,-0.09,1.37,-0.2,0,Normal,
20230913 19:44:09.062,21.3,91,13.8,0.12,1.38,0.03,0,Normal,
20230913 19:44:09.078,21,91,13.8,-0.08,1.39,-0.23,0,Normal,
20230913 19:44:09.109,22,93,13.8,-0.07,1.42,-0.19,0,Normal,
20230913 19:44:09.125,21.3,91,13.8,-0.01,1.28,-0.1,0,Normal,
20230913 19:44:09.140,20.4,89,13.8,-0.09,1.33,-0.23,0,Normal,
20230913 19:44:09.156,22.5,94,13.8,-0.06,1.28,-0.26,0,Normal,
20230913 19:44:09.171,20.8,90,13.9,-0.03,1.35,-0.12,0,Normal,
20230913 19:44:09.187,20.3,89,13.9,-0.04,1.36,-0.17,0,Normal,
20230913 19:44:09.203,20.8,90,13.9,-0.08,1.32,-0.14,0,Normal,
20230913 19:44:09.218,20.9,90,13.9,0.16,1.35,0.08,0,Normal,
20230913 19:44:09.234,21.4,91,14,-0.06,1.38,-0.25,0,Normal,
20230913 19:44:09.250,21.9,93,14,0.16,1.45,0.01,0,Normal,
20230913 19:44:09.265,20.8,90,14,-0.03,1.37,-0.21,0,Normal,
20230913 19:44:09.281,20.8,90,14,0,1.31,-0.1,0,Normal,
20230913 19:44:09.296,21.5,92,14,-0.04,1.32,-0.16,0,Normal,
20230913 19:44:09.312,21.4,91,14,-0.08,1.46,-0.28,0,Normal,
20230913 19:44:09.328,20.2,89,14,-0.02,1.3,-0.16,0,Normal,
20230913 19:44:09.343,20.9,90,14.1,-0.02,1.33,-0.17,0,Normal,
20230913 19:44:09.375,22.3,93,14.2,0,1.36,-0.1,0,Normal,
20230913 19:44:09.390,19.8,88,14.2,-0.06,1.32,-0.25,0,Normal,
20230913 19:44:09.406,21.5,92,14.2,0.15,1.27,0.14,0,Normal,
20230913 19:44:09.421,21.4,92,14.2,-0.05,1.34,-0.11,0,Normal,
20230913 19:44:09.437,20.8,90,14.2,-0.02,1.38,-0.18,0,Normal,
20230913 19:44:09.453,21.2,91,14.2,-0.03,1.48,-0.15,0,Normal,
20230913 19:44:09.468,20.8,90,14.3,-0.02,1.41,-0.16,0,Normal,
20230913 19:44:09.484,20.5,89,14.3,0,1.25,-0.15,0,Normal,
20230913 19:44:09.500,21.7,92,14.3,-0.04,1.24,-0.24,0,Normal,
20230913 19:44:09.515,21.3,91,14.3,-0.01,1.39,-0.12,0,Normal,
20230913 19:44:09.531,21,91,14.3,-0.06,1.39,-0.26,0,Normal,
20230913 19:44:09.546,20.7,90,14.3,0.06,1.28,0,0,Normal,
20230913 19:44:09.562,21,91,14.4,-0.05,1.4,-0.29,0,Normal,
20230913 19:44:09.578,21.7,92,14.5,0.13,1.35,-0.02,0,Normal,
20230913 19:44:09.593,20.8,90,14.5,-0.06,1.37,-0.34,0,Normal,
20230913 19:44:09.609,21.6,92,14.5,0.05,1.45,-0.04,0,Normal,
20230913 19:44:09.640,20,88,14.5,-0.06,1.34,-0.14,0,Normal,
20230913 19:44:09.656,20.9,90,14.6,-0.03,1.29,-0.16,0,Normal,
20230913 19:44:09.671,21.1,91,14.6,-0.03,1.29,-0.13,0,Normal,
20230913 19:44:09.687,21.4,91,14.6,-0.08,1.32,-0.29,0,Normal,
20230913 19:44:09.703,21.3,91,14.6,-0.05,1.35,-0.22,0,Normal,
20230913 19:44:09.718,20.7,90,14.7,-0.03,1.32,-0.14,0,Normal,
20230913 19:44:09.734,21.8,92,14.7,0.02,1.33,-0.12,0,Normal,
20230913 19:44:09.750,21.4,92,14.7,-0.03,1.37,-0.24,0,Normal,
20230913 19:44:09.765,21.4,92,14.7,0.11,1.33,0.03,0,Normal,
20230913 19:44:09.781,20.3,89,14.7,-0.04,1.33,-0.15,0,Normal,
20230913 19:44:09.796,21.6,92,14.7,0.09,1.43,-0.07,0,Normal,
20230913 19:44:09.812,21.1,91,14.8,-0.02,1.47,-0.22,0,Normal,
20230913 19:44:09.828,21.7,92,14.8,-0.06,1.49,-0.17,0,Normal,
20230913 19:44:09.843,21.4,92,14.8,-0.04,1.31,-0.16,0,Normal,
20230913 19:44:09.859,21.2,91,14.9,-0.08,1.43,-0.27,0,Normal,
20230913 19:44:09.890,21.6,92,14.9,-0.02,1.36,-0.34,0,Normal,
20230913 19:44:09.906,21.2,91,14.9,0.01,1.31,-0.14,0,Normal,
20230913 19:44:09.921,21.1,91,14.9,0.11,1.24,0.01,0,Normal,
20230913 19:44:09.937,22.3,93,14.9,-0.09,1.41,-0.32,0,Normal,
20230913 19:44:09.953,21.9,93,14.9,0.11,1.41,0.04,0,Normal,
20230913 19:44:09.968,21,91,14.9,0.01,1.44,-0.16,0,Normal,
20230913 19:44:09.984,22.1,93,14.9,0.03,1.39,-0.08,0,Normal,
20230913 19:44:10.000,21.4,91,14.9,-0.04,1.47,-0.3,0,Normal,
20230913 19:44:10.015,21.1,91,14.9,-0.02,1.45,-0.14,0,Normal,
20230913 19:44:10.031,21.1,91,14.9,-0.05,1.4,-0.18,0,Normal,
20230913 19:44:10.046,20.6,90,14.9,-0.02,1.41,-0.17,0,Normal,
20230913 19:44:10.062,21.9,93,14.9,0.03,1.24,-0.07,0,Normal,
20230913 19:44:10.078,22.6,94,15,0,1.27,-0.15,0,Normal,
20230913 19:44:10.093,20.5,90,15,0.02,1.34,-0.1,0,Normal,
20230913 19:44:10.109,21.8,92,15,-0.06,1.56,-0.23,0,Normal,
20230913 19:44:10.125,22,93,15,0.07,1.52,-0.13,0,Normal,
20230913 19:44:10.156,21.5,92,15,0.03,1.35,-0.17,0,Normal,
20230913 19:44:10.171,21.9,93,15,0.03,1.32,-0.08,0,Normal,
20230913 19:44:10.187,20.8,90,15.1,-0.02,1.4,-0.21,0,Normal,
20230913 19:44:10.203,22.3,93,15.1,0,1.35,-0.12,0,Normal,
20230913 19:44:10.218,20.8,90,15.1,0.01,1.29,-0.16,0,Normal,
20230913 19:44:10.234,22.1,93,15.1,-0.07,1.41,-0.21,0,Normal,
20230913 19:44:10.250,21.8,92,15.1,-0.01,1.36,-0.16,0,Normal,
20230913 19:44:10.265,21,91,15.1,-0.04,1.33,-0.17,0,Normal,
20230913 19:44:10.281,21.8,92,15.1,0.03,1.32,-0.15,0,Normal,
20230913 19:44:10.296,22.1,93,15.1,-0.09,1.37,-0.23,0,Normal,
20230913 19:44:10.312,20.4,89,15.1,0.03,1.36,-0.11,0,Normal,
20230913 19:44:10.328,20.7,90,15.3,-0.05,1.44,-0.28,0,Normal,
20230913 19:44:10.343,21.3,91,15.3,0.16,1.4,-0.05,0,Normal,
20230913 19:44:10.359,21.8,92,15.3,-0.01,1.4,-0.19,0,Normal,
20230913 19:44:10.375,20.8,90,15.3,0.09,1.27,0,0,Normal,
20230913 19:44:10.390,20.7,90,15.3,-0.03,1.4,-0.22,0,Normal,
20230913 19:44:10.421,22.2,93,15.3,0.01,1.37,-0.2,0,Normal,
20230913 19:44:10.437,21.5,92,15.3,-0.05,1.39,-0.18,0,Normal,
20230913 19:44:10.453,21.5,92,15.3,0.02,1.38,-0.13,0,Normal,
20230913 19:44:10.468,21.7,92,15.4,-0.01,1.36,-0.11,0,Normal,
20230913 19:44:10.484,21.6,92,15.4,-0.03,1.38,-0.28,0,Normal,
20230913 19:44:10.500,20.7,90,15.4,0.03,1.38,-0.2,0,Normal,
20230913 19:44:10.515,21.2,91,15.4,-0.04,1.32,-0.12,0,Normal,
20230913 19:44:10.531,22.1,93,15.4,0.09,1.41,0.03,0,Normal,
20230913 19:44:10.546,21.2,91,15.4,0.01,1.42,-0.21,0,Normal,
20230913 19:44:10.562,21.5,92,15.4,0.03,1.45,-0.19,0,Normal,
20230913 19:44:10.578,22.5,94,15.6,-0.03,1.39,-0.21,0,Normal,
20230913 19:44:10.593,22.2,93,15.6,-0.01,1.46,-0.18,0,Normal,
20230913 19:44:10.609,21.8,92,15.6,-0.01,1.39,-0.19,0,Normal,
20230913 19:44:10.625,21.5,92,15.6,-0.09,1.39,-0.22,0,Normal,
20230913 19:44:10.640,22.3,93,15.6,-0.01,1.4,-0.08,0,Normal,
20230913 19:44:10.656,21.7,92,15.6,-0.04,1.4,-0.19,0,Normal,
20230913 19:44:10.687,20.9,90,15.6,0.05,1.35,-0.17,0,Normal,
20230913 19:44:10.703,22.4,94,15.6,-0.03,1.43,-0.14,0,Normal,
20230913 19:44:10.718,22.8,94,15.6,0.03,1.48,-0.09,0,Normal,
20230913 19:44:10.734,21.1,91,15.6,-0.08,1.48,-0.18,0,Normal,
20230913 19:44:10.750,22.7,94,15.6,0.1,1.42,-0.08,0,Normal,
20230913 19:44:10.765,21.7,92,15.6,0,1.34,-0.14,0,Normal,
20230913 19:44:10.781,22.3,93,15.6,-0.11,1.36,-0.29,0,Normal,
20230913 19:44:10.796,22.2,93,15.6,-0.02,1.44,-0.14,0,Normal,
20230913 19:44:10.812,22.5,94,15.6,-0.05,1.42,-0.17,0,Normal,
20230913 19:44:10.828,21.1,91,15.6,-0.03,1.4,-0.29,0,Normal,
20230913 19:44:10.843,21.9,93,15.6,-0.03,1.33,-0.17,0,Normal,
20230913 19:44:10.859,22.1,93,15.6,0.02,1.43,-0.23,0,Normal,
20230913 19:44:10.875,21.7,92,15.6,-0.05,1.45,-0.19,0,Normal,
20230913 19:44:10.890,22,93,15.7,0.08,1.4,-0.01,0,Normal,
20230913 19:44:10.906,21.8,92,15.7,-0.06,1.46,-0.28,0,Normal,
20230913 19:44:10.921,22.9,95,15.7,0.08,1.45,-0.04,0,Normal,
20230913 19:44:10.953,20.6,90,15.7,-0.03,1.45,-0.25,0,Normal,
20230913 19:44:10.968,22.3,93,15.7,0,1.4,-0.28,0,Normal,
20230913 19:44:10.984,22.8,94,15.7,-0.06,1.44,-0.22,0,Normal,
20230913 19:44:11.000,20.9,90,15.7,-0.02,1.43,-0.19,0,Normal,
20230913 19:44:11.015,22.2,93,15.8,0.01,1.36,-0.09,0,Normal,
20230913 19:44:11.031,23,95,15.8,0,1.34,-0.14,0,Normal,
20230913 19:44:11.046,21.3,91,15.8,-0.02,1.37,-0.12,0,Normal,
20230913 19:44:11.062,22.1,93,15.8,-0.04,1.4,-0.24,0,Normal,
20230913 19:44:11.078,22.3,93,15.8,0.06,1.43,-0.06,0,Normal,
20230913 19:44:11.093,20.7,90,15.9,-0.05,1.44,-0.19,0,Normal,
20230913 19:44:11.109,22,93,15.9,0.04,1.53,-0.12,0,Normal,
20230913 19:44:11.125,22.2,93,15.9,0,1.47,-0.24,0,Normal,
20230913 19:44:11.140,20.7,90,15.9,0.08,1.38,-0.12,0,Normal,
20230913 19:44:11.156,21.4,92,15.9,-0.04,1.37,-0.15,0,Normal,
20230913 19:44:11.171,21.9,93,16,0.01,1.38,-0.17,0,Normal,
20230913 19:44:11.187,22.4,94,16,-0.03,1.46,-0.25,0,Normal,
20230913 19:44:11.218,21.3,91,16,0.08,1.28,-0.08,0,Normal,
20230913 19:44:11.234,20.9,90,16,-0.07,1.37,-0.11,0,Normal,
20230913 19:44:11.250,20.6,90,16,0.07,1.39,-0.16,0,Normal,
20230913 19:44:11.265,20.7,90,16,0.06,1.39,-0.14,0,Normal,
20230913 19:44:11.281,22.4,94,16,-0.04,1.33,-0.26,0,Normal,
20230913 19:44:11.296,21.2,91,16,0.08,1.37,-0.03,0,Normal,
20230913 19:44:11.312,20.7,90,16,-0.06,1.42,-0.27,0,Normal,
20230913 19:44:11.328,21.8,92,16,0.07,1.45,-0.1,0,Normal,
20230913 19:44:11.343,20.2,89,16,-0.05,1.42,-0.23,0,Normal,
20230913 19:44:11.359,21.6,92,16,0.13,1.36,0.04,0,Normal,
20230913 19:44:11.375,21.2,91,16,-0.04,1.44,-0.16,0,Normal,
20230913 19:44:11.390,22.3,93,16,0.02,1.38,-0.2,0,Normal,
20230913 19:44:11.406,21.5,92,16,-0.01,1.37,-0.17,0,Normal,
20230913 19:44:11.421,21.3,91,16,0.14,1.33,-0.02,0,Normal,
20230913 19:44:11.437,21.6,92,16,0.05,1.4,-0.28,0,Normal,
20230913 19:44:11.453,23.2,95,16,0.03,1.45,-0.09,0,Normal,
20230913 19:44:11.484,22,93,16,0.03,1.44,-0.16,0,Normal,
